label,X1528CSW2.1.1,X1528CSW2.1.2,X1528CSW2.1.3,X1528CSW2.1.4,X1528CSW2.2.1,X1528CSW2.2.2,X1528CSW2.2.3,X1528CSW2.2.4,X1528CSW2.3.3,X2710SW2.1.1
febed0f57b5255e94c7dc3c1e973371e,0,0,0,0,0,0,0,0,0,0
69a78a54a5a98675068027c402f089e2,0,0,0,0,0,0,0,0,0,0
b826f33f2333980f901a2ec30dbd2b8e,0,0,0,0,0,0,0,0,0,0
b9917bcddd00f935e3ad70e01592f8b1,0,0,0,0,0,0,0,0,0,0
2213254d5e8df2666f447e2314cd152f,0,0,0,0,0,0,0,0,0,0
67d617381b19f15b2db69afb37054f66,0,0,0,0,0,0,0,0,0,0
ee64aeffeabda05ecf4433382af547a8,0,0,0,0,0,0,0,0,0,0
b84afba3f3b10906a53e1f6ffa67eadb,0,0,0,0,0,0,0,0,0,0
43ecaaf2a9c4133e6f5c5b76994f1010,0,0,0,0,0,0,0,0,0,0
e8fe0238eb713ab7e659f34864022335,0,0,0,0,0,0,0,0,0,0
c588162ab4e553427be22042ff2aeaf6,0,0,0,0,0,0,0,0,0,0
9eaf1921bf9c15b6fd307392b085bc5c,0,0,0,0,0,0,0,0,0,0
a1f561fc1bf4fe21c9ffe53843b36303,0,0,0,0,0,0,0,0,0,0
f7758215a22fa43cf58f9786327ec32a,0,0,0,0,0,0,0,0,0,0
24cfc51373fe3a36d6327532ae2d85d6,0,0,0,0,0,0,0,0,0,0
d004d5152abf350b418bf474f457b11c,0,0,0,0,0,0,0,0,0,0
063d2699badd56a6db03137cad491bd5,0,0,0,0,0,0,0,0,0,0
935fe6c62c73c9e25247d54dd3c34ca4,0,0,0,0,0,0,0,0,0,0
32aa88eaebaf674d700dce51e63b1ce4,0,0,0,0,0,0,0,0,0,0
b803931fb92bd9e88a3029219c406d46,0,0,0,0,0,0,0,0,0,0
7b96179cfef00b7c3db92d21342b134a,0,0,0,0,0,0,0,0,0,0
3c0d9022851545834761310bf7595284,0,0,0,0,0,0,0,0,0,0
